date,datetime,cash_type,card,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,hour_of_day,money,order_id,total_products_in_order,total_value_of_order
2024-05-20,2024-05-20 14:14:31.354000 UTC,card,ANON-0000-0000-0192,Cappuccino,Afternoon,pon.,maj,1,5,14,37.72,2024-05-20 14:13:19.017+00_ANON-0000-0000-0192,2,70.54
2024-05-20,2024-05-20 20:37:57.316000 UTC,card,ANON-0000-0000-0194,Cocoa,Night,pon.,maj,1,5,20,37.72,2024-05-20 20:36:48.320+00_ANON-0000-0000-0194,2,70.54
2024-05-20,2024-05-20 20:36:48.320000 UTC,card,ANON-0000-0000-0194,Americano with Milk,Night,pon.,maj,1,5,20,32.82,2024-05-20 20:36:48.320+00_ANON-0000-0000-0194,2,70.54
2024-05-27,2024-05-27 14:05:21.688000 UTC,card,ANON-0000-0000-0224,Americano with Milk,Afternoon,pon.,maj,1,5,14,32.82,2024-05-27 14:05:21.688+00_ANON-0000-0000-0224,2,70.54
2024-05-27,2024-05-27 14:06:43.564000 UTC,card,ANON-0000-0000-0224,Cocoa,Afternoon,pon.,maj,1,5,14,37.72,2024-05-27 14:05:21.688+00_ANON-0000-0000-0224,2,70.54
2024-05-30,2024-05-30 20:46:13.835000 UTC,card,ANON-0000-0000-0009,Hot Chocolate,Night,czw.,maj,4,5,20,37.72,2024-05-30 20:46:13.835+00_ANON-0000-0000-0009,2,70.54
2024-05-30,2024-05-30 20:47:21.586000 UTC,card,ANON-0000-0000-0009,Americano with Milk,Night,czw.,maj,4,5,20,32.82,2024-05-30 20:46:13.835+00_ANON-0000-0000-0009,2,70.54
2024-05-31,2024-05-31 20:34:32.903000 UTC,card,ANON-0000-0000-0134,Latte,Night,pt.,maj,5,5,20,37.72,2024-05-31 20:33:06.403+00_ANON-0000-0000-0134,2,70.54
2024-05-31,2024-05-31 20:33:06.403000 UTC,card,ANON-0000-0000-0134,Americano with Milk,Night,pt.,maj,5,5,20,32.82,2024-05-31 20:33:06.403+00_ANON-0000-0000-0134,2,70.54
2024-06-02,2024-06-02 20:25:07.238000 UTC,card,ANON-0000-0000-0040,Cappuccino,Night,niedz.,cze,7,6,20,37.72,2024-06-02 20:24:02.449+00_ANON-0000-0000-0040,2,70.54
2024-06-02,2024-06-02 20:24:02.449000 UTC,card,ANON-0000-0000-0040,Americano with Milk,Night,niedz.,cze,7,6,20,32.82,2024-06-02 20:24:02.449+00_ANON-0000-0000-0040,2,70.54
2024-06-06,2024-06-06 21:19:30.436000 UTC,card,ANON-0000-0000-0206,Americano with Milk,Night,czw.,cze,4,6,21,32.82,2024-06-06 21:18:26.713+00_ANON-0000-0000-0206,2,70.54
2024-06-06,2024-06-06 21:18:26.713000 UTC,card,ANON-0000-0000-0206,Cappuccino,Night,czw.,cze,4,6,21,37.72,2024-06-06 21:18:26.713+00_ANON-0000-0000-0206,2,70.54
2024-06-19,2024-06-19 21:28:59.485000 UTC,card,ANON-0000-0000-0192,Cappuccino,Night,śr.,cze,3,6,21,37.72,2024-06-19 21:28:59.485+00_ANON-0000-0000-0192,2,70.54
2024-06-19,2024-06-19 21:30:03.484000 UTC,card,ANON-0000-0000-0192,Americano with Milk,Night,śr.,cze,3,6,21,32.82,2024-06-19 21:28:59.485+00_ANON-0000-0000-0192,2,70.54
2024-06-20,2024-06-20 21:57:40.554000 UTC,card,ANON-0000-0000-0009,Latte,Night,czw.,cze,4,6,21,37.72,2024-06-20 21:57:40.554+00_ANON-0000-0000-0009,2,70.54
2024-06-20,2024-06-20 21:59:17.598000 UTC,card,ANON-0000-0000-0009,Americano with Milk,Night,czw.,cze,4,6,21,32.82,2024-06-20 21:57:40.554+00_ANON-0000-0000-0009,2,70.54
2024-07-03,2024-07-03 16:53:15.618000 UTC,card,ANON-0000-0000-0270,Americano with Milk,Afternoon,śr.,lip,3,7,16,32.82,2024-07-03 16:53:15.618+00_ANON-0000-0000-0270,2,70.54
2024-07-03,2024-07-03 16:55:31.423000 UTC,card,ANON-0000-0000-0270,Latte,Afternoon,śr.,lip,3,7,16,37.72,2024-07-03 16:53:15.618+00_ANON-0000-0000-0270,2,70.54
2024-07-05,2024-07-05 22:20:01.149000 UTC,card,ANON-0000-0000-0351,Cappuccino,Night,pt.,lip,5,7,22,37.72,2024-07-05 22:20:01.149+00_ANON-0000-0000-0351,2,70.54
2024-07-05,2024-07-05 22:21:09.457000 UTC,card,ANON-0000-0000-0351,Americano with Milk,Night,pt.,lip,5,7,22,32.82,2024-07-05 22:20:01.149+00_ANON-0000-0000-0351,2,70.54
2024-09-28,2024-09-28 22:17:29.587000 UTC,card,ANON-0000-0000-0686,Cocoa,Night,sob.,wrz,6,9,22,35.76,2024-09-28 22:16:36.777+00_ANON-0000-0000-0686,2,71.52
2024-09-28,2024-09-28 22:16:36.777000 UTC,card,ANON-0000-0000-0686,Cappuccino,Night,sob.,wrz,6,9,22,35.76,2024-09-28 22:16:36.777+00_ANON-0000-0000-0686,2,71.52
2024-10-01,2024-10-01 18:24:14.252000 UTC,card,ANON-0000-0000-0702,Hot Chocolate,Night,wt.,paź,2,10,18,35.76,2024-10-01 18:23:11.460+00_ANON-0000-0000-0702,2,71.52
2024-10-01,2024-10-01 18:23:11.460000 UTC,card,ANON-0000-0000-0702,Latte,Night,wt.,paź,2,10,18,35.76,2024-10-01 18:23:11.460+00_ANON-0000-0000-0702,2,71.52
2024-10-02,2024-10-02 22:18:55.379000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,śr.,paź,3,10,22,35.76,2024-10-02 22:18:55.379+00_ANON-0000-0000-0637,2,71.52
2024-10-02,2024-10-02 22:19:40.694000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,śr.,paź,3,10,22,35.76,2024-10-02 22:18:55.379+00_ANON-0000-0000-0637,2,71.52
2024-10-03,2024-10-03 21:21:46.778000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,czw.,paź,4,10,21,35.76,2024-10-03 21:21:06.296+00_ANON-0000-0000-0637,2,71.52
2024-10-03,2024-10-03 21:21:06.296000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,czw.,paź,4,10,21,35.76,2024-10-03 21:21:06.296+00_ANON-0000-0000-0637,2,71.52
2024-10-04,2024-10-04 17:42:22.181000 UTC,card,ANON-0000-0000-0714,Hot Chocolate,Night,pt.,paź,5,10,17,35.76,2024-10-04 17:42:22.181+00_ANON-0000-0000-0714,2,71.52
2024-10-04,2024-10-04 17:44:36.370000 UTC,card,ANON-0000-0000-0714,Cocoa,Night,pt.,paź,5,10,17,35.76,2024-10-04 17:42:22.181+00_ANON-0000-0000-0714,2,71.52
2024-10-06,2024-10-06 21:10:00.476000 UTC,card,ANON-0000-0000-0723,Hot Chocolate,Night,niedz.,paź,7,10,21,35.76,2024-10-06 21:09:12.889+00_ANON-0000-0000-0723,2,71.52
2024-10-06,2024-10-06 21:09:12.889000 UTC,card,ANON-0000-0000-0723,Hot Chocolate,Night,niedz.,paź,7,10,21,35.76,2024-10-06 21:09:12.889+00_ANON-0000-0000-0723,2,71.52
2024-10-07,2024-10-07 21:14:42.130000 UTC,card,ANON-0000-0000-0636,Hot Chocolate,Night,pon.,paź,1,10,21,35.76,2024-10-07 21:14:42.130+00_ANON-0000-0000-0636,2,71.52
2024-10-07,2024-10-07 21:15:20.122000 UTC,card,ANON-0000-0000-0636,Hot Chocolate,Night,pon.,paź,1,10,21,35.76,2024-10-07 21:14:42.130+00_ANON-0000-0000-0636,2,71.52
2024-10-08,2024-10-08 13:04:59.444000 UTC,card,ANON-0000-0000-0729,Latte,Afternoon,wt.,paź,2,10,13,35.76,2024-10-08 13:04:00.905+00_ANON-0000-0000-0729,2,71.52
2024-10-08,2024-10-08 13:04:00.905000 UTC,card,ANON-0000-0000-0729,Latte,Afternoon,wt.,paź,2,10,13,35.76,2024-10-08 13:04:00.905+00_ANON-0000-0000-0729,2,71.52
2024-10-08,2024-10-08 20:41:33.464000 UTC,card,ANON-0000-0000-0731,Cappuccino,Night,wt.,paź,2,10,20,35.76,2024-10-08 20:40:40.459+00_ANON-0000-0000-0731,2,71.52
2024-10-08,2024-10-08 20:40:40.459000 UTC,card,ANON-0000-0000-0731,Hot Chocolate,Night,wt.,paź,2,10,20,35.76,2024-10-08 20:40:40.459+00_ANON-0000-0000-0731,2,71.52
2024-10-10,2024-10-10 22:33:59.729000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,czw.,paź,4,10,22,35.76,2024-10-10 22:33:16.976+00_ANON-0000-0000-0637,2,71.52
2024-10-10,2024-10-10 22:33:16.976000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,czw.,paź,4,10,22,35.76,2024-10-10 22:33:16.976+00_ANON-0000-0000-0637,2,71.52
2024-10-11,2024-10-11 08:29:22.390000 UTC,card,ANON-0000-0000-0570,Cocoa,Morning,pt.,paź,5,10,8,35.76,2024-10-11 08:28:18.876+00_ANON-0000-0000-0570,2,71.52
2024-10-11,2024-10-11 08:28:18.876000 UTC,card,ANON-0000-0000-0570,Latte,Morning,pt.,paź,5,10,8,35.76,2024-10-11 08:28:18.876+00_ANON-0000-0000-0570,2,71.52
2024-10-11,2024-10-11 17:13:21.597000 UTC,card,ANON-0000-0000-0746,Hot Chocolate,Night,pt.,paź,5,10,17,35.76,2024-10-11 17:12:07.333+00_ANON-0000-0000-0746,2,71.52
2024-10-11,2024-10-11 17:12:07.333000 UTC,card,ANON-0000-0000-0746,Latte,Night,pt.,paź,5,10,17,35.76,2024-10-11 17:12:07.333+00_ANON-0000-0000-0746,2,71.52
2024-10-11,2024-10-11 22:36:27.633000 UTC,card,ANON-0000-0000-0749,Hot Chocolate,Night,pt.,paź,5,10,22,35.76,2024-10-11 22:36:27.633+00_ANON-0000-0000-0749,2,71.52
2024-10-11,2024-10-11 22:37:26.701000 UTC,card,ANON-0000-0000-0749,Hot Chocolate,Night,pt.,paź,5,10,22,35.76,2024-10-11 22:36:27.633+00_ANON-0000-0000-0749,2,71.52
2024-10-13,2024-10-13 17:54:22.430000 UTC,card,ANON-0000-0000-0507,Latte,Night,niedz.,paź,7,10,17,35.76,2024-10-13 17:53:20.717+00_ANON-0000-0000-0507,2,71.52
2024-10-13,2024-10-13 17:53:20.717000 UTC,card,ANON-0000-0000-0507,Latte,Night,niedz.,paź,7,10,17,35.76,2024-10-13 17:53:20.717+00_ANON-0000-0000-0507,2,71.52
2024-10-14,2024-10-14 10:39:13.716000 UTC,card,ANON-0000-0000-0440,Latte,Morning,pon.,paź,1,10,10,35.76,2024-10-14 10:38:06.758+00_ANON-0000-0000-0440,2,71.52
2024-10-14,2024-10-14 10:38:06.758000 UTC,card,ANON-0000-0000-0440,Latte,Morning,pon.,paź,1,10,10,35.76,2024-10-14 10:38:06.758+00_ANON-0000-0000-0440,2,71.52
2024-10-14,2024-10-14 18:20:20.584000 UTC,card,ANON-0000-0000-0758,Cappuccino,Night,pon.,paź,1,10,18,35.76,2024-10-14 18:19:19.191+00_ANON-0000-0000-0758,2,71.52
2024-10-14,2024-10-14 18:19:19.191000 UTC,card,ANON-0000-0000-0758,Latte,Night,pon.,paź,1,10,18,35.76,2024-10-14 18:19:19.191+00_ANON-0000-0000-0758,2,71.52
2024-10-15,2024-10-15 11:15:20.622000 UTC,card,ANON-0000-0000-0736,Latte,Morning,wt.,paź,2,10,11,35.76,2024-10-15 11:15:20.622+00_ANON-0000-0000-0736,2,71.52
2024-10-15,2024-10-15 11:16:27.469000 UTC,card,ANON-0000-0000-0736,Hot Chocolate,Morning,wt.,paź,2,10,11,35.76,2024-10-15 11:15:20.622+00_ANON-0000-0000-0736,2,71.52
2024-10-15,2024-10-15 20:11:14.884000 UTC,card,ANON-0000-0000-0507,Latte,Night,wt.,paź,2,10,20,35.76,2024-10-15 20:11:14.884+00_ANON-0000-0000-0507,2,71.52
2024-10-15,2024-10-15 20:12:28.631000 UTC,card,ANON-0000-0000-0507,Latte,Night,wt.,paź,2,10,20,35.76,2024-10-15 20:11:14.884+00_ANON-0000-0000-0507,2,71.52
2024-10-17,2024-10-17 16:48:35.857000 UTC,card,ANON-0000-0000-0777,Hot Chocolate,Afternoon,czw.,paź,4,10,16,35.76,2024-10-17 16:48:35.857+00_ANON-0000-0000-0777,2,71.52
2024-10-17,2024-10-17 16:49:33.156000 UTC,card,ANON-0000-0000-0777,Hot Chocolate,Afternoon,czw.,paź,4,10,16,35.76,2024-10-17 16:48:35.857+00_ANON-0000-0000-0777,2,71.52
2024-10-17,2024-10-17 17:09:30.303000 UTC,card,ANON-0000-0000-0258,Hot Chocolate,Night,czw.,paź,4,10,17,35.76,2024-10-17 17:08:27.751+00_ANON-0000-0000-0258,2,71.52
2024-10-17,2024-10-17 17:08:27.751000 UTC,card,ANON-0000-0000-0258,Cappuccino,Night,czw.,paź,4,10,17,35.76,2024-10-17 17:08:27.751+00_ANON-0000-0000-0258,2,71.52
2024-10-18,2024-10-18 09:32:41.501000 UTC,card,ANON-0000-0000-0003,Cocoa,Morning,pt.,paź,5,10,9,35.76,2024-10-18 09:32:41.501+00_ANON-0000-0000-0003,2,71.52
2024-10-18,2024-10-18 09:34:08.021000 UTC,card,ANON-0000-0000-0003,Cocoa,Morning,pt.,paź,5,10,9,35.76,2024-10-18 09:32:41.501+00_ANON-0000-0000-0003,2,71.52
2024-10-18,2024-10-18 14:51:04.117000 UTC,card,ANON-0000-0000-0781,Latte,Afternoon,pt.,paź,5,10,14,35.76,2024-10-18 14:51:04.117+00_ANON-0000-0000-0781,2,71.52
2024-10-18,2024-10-18 14:52:15.325000 UTC,card,ANON-0000-0000-0781,Cappuccino,Afternoon,pt.,paź,5,10,14,35.76,2024-10-18 14:51:04.117+00_ANON-0000-0000-0781,2,71.52
2024-10-18,2024-10-18 21:15:22.513000 UTC,card,ANON-0000-0000-0012,Cocoa,Night,pt.,paź,5,10,21,35.76,2024-10-18 21:14:40.243+00_ANON-0000-0000-0012,2,71.52
2024-10-18,2024-10-18 21:14:40.243000 UTC,card,ANON-0000-0000-0012,Cocoa,Night,pt.,paź,5,10,21,35.76,2024-10-18 21:14:40.243+00_ANON-0000-0000-0012,2,71.52
2024-10-19,2024-10-19 15:56:55.218000 UTC,card,ANON-0000-0000-0507,Hot Chocolate,Afternoon,sob.,paź,6,10,15,35.76,2024-10-19 15:56:55.218+00_ANON-0000-0000-0507,2,71.52
2024-10-19,2024-10-19 15:59:24.076000 UTC,card,ANON-0000-0000-0507,Latte,Afternoon,sob.,paź,6,10,15,35.76,2024-10-19 15:56:55.218+00_ANON-0000-0000-0507,2,71.52
2024-10-20,2024-10-20 08:40:43.966000 UTC,card,ANON-0000-0000-0570,Latte,Morning,niedz.,paź,7,10,8,35.76,2024-10-20 08:40:43.966+00_ANON-0000-0000-0570,2,71.52
2024-10-20,2024-10-20 08:41:50.471000 UTC,card,ANON-0000-0000-0570,Cocoa,Morning,niedz.,paź,7,10,8,35.76,2024-10-20 08:40:43.966+00_ANON-0000-0000-0570,2,71.52
2024-10-20,2024-10-20 16:46:04.815000 UTC,card,ANON-0000-0000-0788,Latte,Afternoon,niedz.,paź,7,10,16,35.76,2024-10-20 16:45:09.783+00_ANON-0000-0000-0788,2,71.52
2024-10-20,2024-10-20 16:45:09.783000 UTC,card,ANON-0000-0000-0788,Latte,Afternoon,niedz.,paź,7,10,16,35.76,2024-10-20 16:45:09.783+00_ANON-0000-0000-0788,2,71.52
2024-10-20,2024-10-20 18:34:16.387000 UTC,card,ANON-0000-0000-0012,Cocoa,Night,niedz.,paź,7,10,18,35.76,2024-10-20 18:34:16.387+00_ANON-0000-0000-0012,2,71.52
2024-10-20,2024-10-20 18:35:08.162000 UTC,card,ANON-0000-0000-0012,Cocoa,Night,niedz.,paź,7,10,18,35.76,2024-10-20 18:34:16.387+00_ANON-0000-0000-0012,2,71.52
2024-10-22,2024-10-22 07:32:59.530000 UTC,card,ANON-0000-0000-0696,Latte,Morning,wt.,paź,2,10,7,35.76,2024-10-22 07:32:59.530+00_ANON-0000-0000-0696,2,71.52
2024-10-22,2024-10-22 07:34:00.044000 UTC,card,ANON-0000-0000-0696,Cappuccino,Morning,wt.,paź,2,10,7,35.76,2024-10-22 07:32:59.530+00_ANON-0000-0000-0696,2,71.52
2024-10-22,2024-10-22 19:46:39.213000 UTC,card,ANON-0000-0000-0507,Hot Chocolate,Night,wt.,paź,2,10,19,35.76,2024-10-22 19:46:39.213+00_ANON-0000-0000-0507,2,71.52
2024-10-22,2024-10-22 19:47:50.466000 UTC,card,ANON-0000-0000-0507,Latte,Night,wt.,paź,2,10,19,35.76,2024-10-22 19:46:39.213+00_ANON-0000-0000-0507,2,71.52
2024-10-23,2024-10-23 18:58:58.511000 UTC,card,ANON-0000-0000-0040,Cocoa,Night,śr.,paź,3,10,18,35.76,2024-10-23 18:58:58.511+00_ANON-0000-0000-0040,2,71.52
2024-10-23,2024-10-23 19:00:43.029000 UTC,card,ANON-0000-0000-0040,Cappuccino,Night,śr.,paź,3,10,19,35.76,2024-10-23 18:58:58.511+00_ANON-0000-0000-0040,2,71.52
2024-10-24,2024-10-24 14:49:49.340000 UTC,card,ANON-0000-0000-0810,Latte,Afternoon,czw.,paź,4,10,14,35.76,2024-10-24 14:49:01.859+00_ANON-0000-0000-0810,2,71.52
2024-10-24,2024-10-24 14:49:01.859000 UTC,card,ANON-0000-0000-0810,Hot Chocolate,Afternoon,czw.,paź,4,10,14,35.76,2024-10-24 14:49:01.859+00_ANON-0000-0000-0810,2,71.52
2024-10-24,2024-10-24 15:48:29.937000 UTC,card,ANON-0000-0000-0788,Latte,Afternoon,czw.,paź,4,10,15,35.76,2024-10-24 15:47:32.792+00_ANON-0000-0000-0788,2,71.52
2024-10-24,2024-10-24 15:47:32.792000 UTC,card,ANON-0000-0000-0788,Latte,Afternoon,czw.,paź,4,10,15,35.76,2024-10-24 15:47:32.792+00_ANON-0000-0000-0788,2,71.52
2024-10-24,2024-10-24 21:14:44.888000 UTC,card,ANON-0000-0000-0813,Hot Chocolate,Night,czw.,paź,4,10,21,35.76,2024-10-24 21:14:44.888+00_ANON-0000-0000-0813,2,71.52
2024-10-24,2024-10-24 21:15:29.126000 UTC,card,ANON-0000-0000-0813,Hot Chocolate,Night,czw.,paź,4,10,21,35.76,2024-10-24 21:14:44.888+00_ANON-0000-0000-0813,2,71.52
2024-10-24,2024-10-24 21:56:20.063000 UTC,card,ANON-0000-0000-0637,Hot Chocolate,Night,czw.,paź,4,10,21,35.76,2024-10-24 21:56:20.063+00_ANON-0000-0000-0637,2,71.52
2024-10-24,2024-10-24 21:57:10.028000 UTC,card,ANON-0000-0000-0637,Cappuccino,Night,czw.,paź,4,10,21,35.76,2024-10-24 21:56:20.063+00_ANON-0000-0000-0637,2,71.52
2024-10-25,2024-10-25 08:10:04.813000 UTC,card,ANON-0000-0000-0570,Cocoa,Morning,pt.,paź,5,10,8,35.76,2024-10-25 08:10:04.813+00_ANON-0000-0000-0570,2,71.52
2024-10-25,2024-10-25 08:10:54.567000 UTC,card,ANON-0000-0000-0570,Latte,Morning,pt.,paź,5,10,8,35.76,2024-10-25 08:10:04.813+00_ANON-0000-0000-0570,2,71.52
2024-10-25,2024-10-25 11:49:42.876000 UTC,card,ANON-0000-0000-0012,Cocoa,Morning,pt.,paź,5,10,11,35.76,2024-10-25 11:49:42.876+00_ANON-0000-0000-0012,2,71.52
2024-10-25,2024-10-25 11:50:30.398000 UTC,card,ANON-0000-0000-0012,Cocoa,Morning,pt.,paź,5,10,11,35.76,2024-10-25 11:49:42.876+00_ANON-0000-0000-0012,2,71.52
2024-10-26,2024-10-26 15:38:28.729000 UTC,card,ANON-0000-0000-0818,Latte,Afternoon,sob.,paź,6,10,15,35.76,2024-10-26 15:38:28.729+00_ANON-0000-0000-0818,2,71.52
2024-10-26,2024-10-26 15:39:29.573000 UTC,card,ANON-0000-0000-0818,Latte,Afternoon,sob.,paź,6,10,15,35.76,2024-10-26 15:38:28.729+00_ANON-0000-0000-0818,2,71.52
2024-10-28,2024-10-28 11:42:36.495000 UTC,card,ANON-0000-0000-0824,Latte,Morning,pon.,paź,1,10,11,35.76,2024-10-28 11:42:36.495+00_ANON-0000-0000-0824,2,71.52
2024-10-28,2024-10-28 11:43:43.322000 UTC,card,ANON-0000-0000-0824,Latte,Morning,pon.,paź,1,10,11,35.76,2024-10-28 11:42:36.495+00_ANON-0000-0000-0824,2,71.52
2024-10-28,2024-10-28 17:56:02.397000 UTC,card,ANON-0000-0000-0828,Cocoa,Night,pon.,paź,1,10,17,35.76,2024-10-28 17:55:18.119+00_ANON-0000-0000-0828,2,71.52
2024-10-28,2024-10-28 17:55:18.119000 UTC,card,ANON-0000-0000-0828,Cocoa,Night,pon.,paź,1,10,17,35.76,2024-10-28 17:55:18.119+00_ANON-0000-0000-0828,2,71.52
2024-10-29,2024-10-29 19:51:12.926000 UTC,card,ANON-0000-0000-0507,Hot Chocolate,Night,wt.,paź,2,10,19,35.76,2024-10-29 19:51:12.926+00_ANON-0000-0000-0507,2,71.52
2024-10-29,2024-10-29 19:54:02.389000 UTC,card,ANON-0000-0000-0507,Latte,Night,wt.,paź,2,10,19,35.76,2024-10-29 19:51:12.926+00_ANON-0000-0000-0507,2,71.52
2024-10-30,2024-10-30 10:31:53.151000 UTC,card,ANON-0000-0000-0838,Latte,Morning,śr.,paź,3,10,10,35.76,2024-10-30 10:31:53.151+00_ANON-0000-0000-0838,2,71.52
2024-10-30,2024-10-30 10:33:07.699000 UTC,card,ANON-0000-0000-0838,Latte,Morning,śr.,paź,3,10,10,35.76,2024-10-30 10:31:53.151+00_ANON-0000-0000-0838,2,71.52
2024-10-30,2024-10-30 15:07:03.043000 UTC,card,ANON-0000-0000-0507,Latte,Afternoon,śr.,paź,3,10,15,35.76,2024-10-30 15:05:15.193+00_ANON-0000-0000-0507,2,71.52
2024-10-30,2024-10-30 15:05:15.193000 UTC,card,ANON-0000-0000-0507,Latte,Afternoon,śr.,paź,3,10,15,35.76,2024-10-30 15:05:15.193+00_ANON-0000-0000-0507,2,71.52
2024-11-01,2024-11-01 12:41:26.535000 UTC,card,ANON-0000-0000-0012,Cocoa,Afternoon,pt.,lis,5,11,12,35.76,2024-11-01 12:41:26.535+00_ANON-0000-0000-0012,2,71.52
2024-11-01,2024-11-01 12:42:18.438000 UTC,card,ANON-0000-0000-0012,Cocoa,Afternoon,pt.,lis,5,11,12,35.76,2024-11-01 12:41:26.535+00_ANON-0000-0000-0012,2,71.52
2024-11-02,2024-11-02 16:24:15.855000 UTC,card,ANON-0000-0000-0507,Hot Chocolate,Afternoon,sob.,lis,6,11,16,35.76,2024-11-02 16:24:15.855+00_ANON-0000-0000-0507,2,71.52
2024-11-02,2024-11-02 16:25:57.012000 UTC,card,ANON-0000-0000-0507,Latte,Afternoon,sob.,lis,6,11,16,35.76,2024-11-02 16:24:15.855+00_ANON-0000-0000-0507,2,71.52
2024-11-03,2024-11-03 16:16:43.547000 UTC,card,ANON-0000-0000-0622,Hot Chocolate,Afternoon,niedz.,lis,7,11,16,35.76,2024-11-03 16:15:17.705+00_ANON-0000-0000-0622,2,71.52
2024-11-03,2024-11-03 16:15:17.705000 UTC,card,ANON-0000-0000-0622,Hot Chocolate,Afternoon,niedz.,lis,7,11,16,35.76,2024-11-03 16:15:17.705+00_ANON-0000-0000-0622,2,71.52
2024-11-04,2024-11-04 14:45:20.025000 UTC,card,ANON-0000-0000-0012,Cocoa,Afternoon,pon.,lis,1,11,14,35.76,2024-11-04 14:44:38.053+00_ANON-0000-0000-0012,2,71.52
2024-11-04,2024-11-04 14:44:38.053000 UTC,card,ANON-0000-0000-0012,Cocoa,Afternoon,pon.,lis,1,11,14,35.76,2024-11-04 14:44:38.053+00_ANON-0000-0000-0012,2,71.52
2024-11-05,2024-11-05 21:42:02.751000 UTC,card,ANON-0000-0000-0859,Cocoa,Night,wt.,lis,2,11,21,35.76,2024-11-05 21:40:44.746+00_ANON-0000-0000-0859,2,71.52
2024-11-05,2024-11-05 21:40:44.746000 UTC,card,ANON-0000-0000-0859,Cocoa,Night,wt.,lis,2,11,21,35.76,2024-11-05 21:40:44.746+00_ANON-0000-0000-0859,2,71.52
2024-11-06,2024-11-06 18:41:30.653000 UTC,card,ANON-0000-0000-0863,Hot Chocolate,Night,śr.,lis,3,11,18,35.76,2024-11-06 18:40:42.855+00_ANON-0000-0000-0863,2,71.52
2024-11-06,2024-11-06 18:40:42.855000 UTC,card,ANON-0000-0000-0863,Hot Chocolate,Night,śr.,lis,3,11,18,35.76,2024-11-06 18:40:42.855+00_ANON-0000-0000-0863,2,71.52
2024-11-07,2024-11-07 19:21:38.023000 UTC,card,ANON-0000-0000-0867,Latte,Night,czw.,lis,4,11,19,35.76,2024-11-07 19:20:14.752+00_ANON-0000-0000-0867,2,71.52
2024-11-07,2024-11-07 19:20:14.752000 UTC,card,ANON-0000-0000-0867,Hot Chocolate,Night,czw.,lis,4,11,19,35.76,2024-11-07 19:20:14.752+00_ANON-0000-0000-0867,2,71.52
2024-11-08,2024-11-08 13:25:13.447000 UTC,card,ANON-0000-0000-0868,Latte,Afternoon,pt.,lis,5,11,13,35.76,2024-11-08 13:25:13.447+00_ANON-0000-0000-0868,2,71.52
2024-11-08,2024-11-08 13:26:17.612000 UTC,card,ANON-0000-0000-0868,Latte,Afternoon,pt.,lis,5,11,13,35.76,2024-11-08 13:25:13.447+00_ANON-0000-0000-0868,2,71.52
2024-11-08,2024-11-08 20:15:20.000000 UTC,card,ANON-0000-0000-0872,Hot Chocolate,Night,pt.,lis,5,11,20,35.76,2024-11-08 20:14:24.290+00_ANON-0000-0000-0872,2,71.52
2024-11-08,2024-11-08 20:14:24.290000 UTC,card,ANON-0000-0000-0872,Hot Chocolate,Night,pt.,lis,5,11,20,35.76,2024-11-08 20:14:24.290+00_ANON-0000-0000-0872,2,71.52
2024-11-09,2024-11-09 13:50:14.679000 UTC,card,ANON-0000-0000-0871,Hot Chocolate,Afternoon,sob.,lis,6,11,13,35.76,2024-11-09 13:50:14.679+00_ANON-0000-0000-0871,2,71.52
2024-11-09,2024-11-09 13:50:55.154000 UTC,card,ANON-0000-0000-0871,Hot Chocolate,Afternoon,sob.,lis,6,11,13,35.76,2024-11-09 13:50:14.679+00_ANON-0000-0000-0871,2,71.52
2024-11-09,2024-11-09 14:22:50.440000 UTC,card,ANON-0000-0000-0874,Hot Chocolate,Afternoon,sob.,lis,6,11,14,35.76,2024-11-09 14:21:51.604+00_ANON-0000-0000-0874,2,71.52
2024-11-09,2024-11-09 14:21:51.604000 UTC,card,ANON-0000-0000-0874,Hot Chocolate,Afternoon,sob.,lis,6,11,14,35.76,2024-11-09 14:21:51.604+00_ANON-0000-0000-0874,2,71.52
2024-11-09,2024-11-09 16:15:47.842000 UTC,card,ANON-0000-0000-0570,Latte,Afternoon,sob.,lis,6,11,16,35.76,2024-11-09 16:15:47.842+00_ANON-0000-0000-0570,2,71.52
2024-11-09,2024-11-09 16:16:52.424000 UTC,card,ANON-0000-0000-0570,Cocoa,Afternoon,sob.,lis,6,11,16,35.76,2024-11-09 16:15:47.842+00_ANON-0000-0000-0570,2,71.52
2024-11-10,2024-11-10 20:39:06.846000 UTC,card,ANON-0000-0000-0884,Cappuccino,Night,niedz.,lis,7,11,20,35.76,2024-11-10 20:38:08.127+00_ANON-0000-0000-0884,2,71.52
2024-11-10,2024-11-10 20:38:08.127000 UTC,card,ANON-0000-0000-0884,Cappuccino,Night,niedz.,lis,7,11,20,35.76,2024-11-10 20:38:08.127+00_ANON-0000-0000-0884,2,71.52
